text,label
Architecte Réseaux avec expertise BGP STP SNMP. Déploiement de solutions Aruba Cisco chez des clients finance télécommunications industrie.,Networks
Cloud Architect spécialisé AWS. Maîtrise de Podman et Kubernetes Docker Swarm. Certifications CKAD.,Cloud DevOps
Site Reliability Engineer gérant Oracle Cloud. Automatisation avec Pulumi Puppet SaltStack et Jenkins. Monitoring avec Prometheus Grafana.,Cloud DevOps
Architecte Réseaux avec expertise VLAN BGP EIGRP. Déploiement de solutions Juniper Cisco chez des clients industrie.,Networks
Data Analyst expert en Matplotlib et PyTorch Keras Pandas. Création de dashboards pour e-commerce. Maîtrise de Redis et SPSS.,Data Science
Full Stack Developer 7 ans d'expérience. Création d'applications scalables avec Java Ruby et HTML5 Angular React. Connaissances approfondies en Gradle.,Software Engineering
Data Analyst expert en Tableau Looker Matplotlib et R TensorFlow Scikit-learn. Création de dashboards pour e-commerce industrie télécommunications. Maîtrise de DynamoDB et Statsmodels SciPy SAS.,Data Science
Site Reliability Engineer gérant Oracle Cloud GCP. Automatisation avec Puppet Terraform et Jenkins GitLab CI. Monitoring avec ELK Stack New Relic Prometheus.,Cloud DevOps
Ingénieur IA avec spécialisation en Anomaly Detection NLP Computer Vision. Développement de modèles avec LightGBM Scikit-learn PyTorch. Expérience en MLOps avec Gradle Jira.,Data Science
Architecte Réseaux avec expertise TCP/IP OSPF HTTP/HTTPS. Déploiement de solutions Juniper Fortinet Ubiquiti chez des clients télécommunications finance.,Networks
"Analyste Cybersécurité CISSP avec 10 ans d'expérience. Compétences : SOC Reverse Engineering Threat Hunting, Splunk Nmap Snort, GDPR. Réalisation d'audits et analyse de vulnérabilités réponse à incident.",Cybersecurity
Architecte Réseaux avec expertise BGP STP. Déploiement de solutions Juniper Fortinet Aruba chez des clients transport.,Networks
SOC Analyst maîtrisant Qualys Burp Suite ELK pour la détection d'incidents. Certifications CEH. Veille sur les menaces réseaux.,Cybersecurity
Site Reliability Engineer gérant Oracle Cloud IBM Cloud GCP. Automatisation avec Chef SaltStack Pulumi et Jenkins Azure DevOps. Monitoring avec ELK Stack Prometheus.,Cloud DevOps
Site Reliability Engineer gérant Oracle Cloud Azure IBM Cloud. Automatisation avec SaltStack et GitHub Actions Jenkins GitLab CI. Monitoring avec Datadog Prometheus.,Cloud DevOps
Data Analyst expert en Tableau Seaborn et Pandas Python SQL. Création de dashboards pour télécommunications e-commerce industrie. Maîtrise de DynamoDB Oracle et SAS.,Data Science
SOC Analyst maîtrisant Splunk Wireshark Nmap pour la détection d'incidents. Certifications OSCP. Veille sur les menaces réseaux IoT systèmes industriels.,Cybersecurity
Data Analyst expert en Matplotlib Plotly et Scikit-learn SQL. Création de dashboards pour transport finance. Maîtrise de Redis et Statsmodels.,Data Science
Site Reliability Engineer gérant Azure GCP Oracle Cloud. Automatisation avec Chef et Bamboo CircleCI. Monitoring avec Datadog Grafana New Relic.,Cloud DevOps
"Ingénieur Réseaux certifié CCNP. 3 ans d'expérience en infrastructure. Compétences : VLAN SSH OSPF EIGRP, Ubiquiti, Cisco IOS Linux. Administration de Nagios PRTG.",Networks
"Backend Developer passionné par l'architecture microservices. Stack technique : PHP Ruby Go, MongoDB Oracle DynamoDB, Gradle. Certification OCPJP Spring Professional AWS Developer. Recherche nouveau défi technique.",Software Engineering
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en Node.js Rust C# et TypeScript CSS3 HTML5. Utilisation quotidienne de Kubernetes Confluence SonarQube et Oracle Cassandra MongoDB. 2 ans d'expérience en entreprise.,Software Engineering
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en Go Java et Tailwind CSS3 Vue.js JavaScript. Utilisation quotidienne de Maven et MySQL. 6 ans d'expérience en entreprise.,Software Engineering
Network Security Engineer spécialisé dans MikroTik Cisco. Expérience avec Wireshark SolarWinds Nagios et protocoles DNS OSPF. Mise en place d'infrastructures sécurisées.,Networks
Network Administrator maîtrisant DNS DHCP SNMP et Aruba MikroTik Fortinet. Gestion de Cisco IOS Windows Server. Certification JNCIA en cours.,Networks
SOC Analyst maîtrisant ELK Wireshark pour la détection d'incidents. Certifications OSCP. Veille sur les menaces systèmes industriels réseaux.,Cybersecurity
"Ingénieur Réseaux certifié CCNA. 7 ans d'expérience en infrastructure. Compétences : VLAN DHCP BGP, Ubiquiti Juniper, Juniper JunOS Windows Server. Administration de SolarWinds Nmap.",Networks
Consultant Sécurité avec 8 ans d'expérience en réseaux cloud IoT. Implémentation de NIST et utilisation de Burp Suite Metasploit Snort.,Cybersecurity
"Développeur Full Stack avec 8 ans d'expérience. Compétences : Python Go PHP C# pour le backend, CSS3 TypeScript Tailwind React pour le frontend. Maîtrise de MySQL et Jenkins Gradle Jira. Diplomé d'un Master en Génie Logiciel.",Software Engineering
"Data Scientist avec 6 ans d'expérience en analyse prédictive. Compétences : TensorFlow Python SQL, PyTorch TensorFlow, Matplotlib. Réalisation de projets de régression computer vision clustering.",Data Science
Site Reliability Engineer gérant Azure. Automatisation avec SaltStack Chef et GitHub Actions. Monitoring avec ELK Stack Grafana.,Cloud DevOps
Network Security Engineer spécialisé dans Aruba Ubiquiti. Expérience avec PRTG Nmap Wireshark et protocoles DNS STP BGP SNMP. Mise en place d'infrastructures sécurisées.,Networks
"DevOps Engineer 10 ans d'expérience. Stack : AWS Azure GCP, Terraform, containerd. CI/CD avec Azure DevOps. Infrastructure as Code avec Terraform ARM CloudFormation.",Cloud DevOps
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en Rust Ruby Go Java et HTML5 Tailwind CSS3. Utilisation quotidienne de Jenkins et PostgreSQL Oracle SQLite. 4 ans d'expérience en entreprise.,Software Engineering
Machine Learning Engineer spécialisé en NLP Computer Vision. Utilisation de Scikit-learn TensorFlow XGBoost et {big_data_tools}. 2 ans d'expérience dans le déploiement de modèles.,Data Science
"Data Engineer avec 5 ans. Compétences : Scikit-learn, Cassandra, Docker. ETL avec XGBoost.",Data Science
Architecte Réseaux avec expertise HTTP/HTTPS OSPF TCP/IP. Déploiement de solutions Aruba chez des clients santé transport industrie.,Networks
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en Java Python Ruby PHP et Tailwind React JavaScript. Utilisation quotidienne de Git et Redis Oracle PostgreSQL. 10 ans d'expérience en entreprise.,Software Engineering
"Spring Boot Developer. Java, Spring MVC, Spring Security, Hibernate, DynamoDB. 2 ans d'expérience en microservices.",Software Engineering
Network Security Engineer spécialisé dans Palo Alto Aruba. Expérience avec Nagios et protocoles BGP SSH EIGRP OSPF. Mise en place d'infrastructures sécurisées.,Networks
Consultant Sécurité avec 7 ans d'expérience en IoT. Implémentation de NIST et utilisation de Burp Suite Nessus.,Cybersecurity
"Backend Developer passionné par l'architecture microservices. Stack technique : Python Go C# Rust, DynamoDB MongoDB, Confluence Kubernetes. Certification Spring Professional. Recherche nouveau défi technique.",Software Engineering
Platform Engineer expert AWS Oracle Cloud Azure et CloudFormation Pulumi. Déploiement d'infrastructures scalables avec Docker.,Cloud DevOps
Platform Engineer expert Oracle Cloud IBM Cloud Azure et Pulumi CloudFormation ARM. Déploiement d'infrastructures scalables avec Docker.,Cloud DevOps
Cloud Architect spécialisé IBM Cloud AWS. Maîtrise de Podman et Kubernetes Nomad OpenShift. Certifications Azure Administrator.,Cloud DevOps
Data Analyst expert en PowerBI Tableau et Pandas R Keras. Création de dashboards pour santé. Maîtrise de MySQL MongoDB PostgreSQL et SPSS Statsmodels.,Data Science
Consultant Sécurité avec 4 ans d'expérience en cloud IoT. Implémentation de PCI DSS et utilisation de Nmap Splunk Snort.,Cybersecurity
Platform Engineer expert AWS Azure GCP et Terraform CloudFormation. Déploiement d'infrastructures scalables avec Docker Podman.,Cloud DevOps
"Analyste Cybersécurité CEH avec 5 ans d'expérience. Compétences : Forensics Pentesting, Splunk Metasploit, MITRE ATT&CK PCI DSS GDPR. Réalisation d'audits et tests d'intrusion réponse à incident.",Cybersecurity
Machine Learning Engineer spécialisé en Time Series Reinforcement Learning NLP. Utilisation de Scikit-learn et {big_data_tools}. 3 ans d'expérience dans le déploiement de modèles.,Data Science
"Ingénieur Réseaux certifié JNCIA. 8 ans d'expérience en infrastructure. Compétences : SSH VLAN EIGRP DHCP, Juniper Cisco, Juniper JunOS. Administration de PRTG Zabbix.",Networks
Data Analyst expert en PowerBI Plotly Tableau et Scikit-learn PyTorch. Création de dashboards pour santé industrie. Maîtrise de MySQL et SciPy.,Data Science
Full Stack Developer 2 ans d'expérience. Création d'applications scalables avec Kotlin Node.js et Angular React TypeScript. Connaissances approfondies en SonarQube Confluence.,Software Engineering
Platform Engineer expert IBM Cloud Oracle Cloud et Terraform. Déploiement d'infrastructures scalables avec containerd Docker.,Cloud DevOps
Machine Learning Engineer spécialisé en NLP. Utilisation de CatBoost Scikit-learn LightGBM et {big_data_tools}. 7 ans d'expérience dans le déploiement de modèles.,Data Science
Architecte Réseaux avec expertise EIGRP STP VLAN BGP. Déploiement de solutions Palo Alto chez des clients finance e-commerce.,Networks
Full Stack Developer 6 ans d'expérience. Création d'applications scalables avec Go Rust Java et JavaScript Tailwind Angular. Connaissances approfondies en SonarQube.,Software Engineering
Pentester certifié OSCP. Spécialisé en Threat Hunting Forensics Malware Analysis Reverse Engineering. Utilisation de Nmap Snort Nessus pour tests d'intrusion. Connaissances NIST PCI DSS.,Cybersecurity
Cloud Architect spécialisé IBM Cloud Azure AWS. Maîtrise de Podman containerd Docker et Nomad. Certifications Azure Administrator.,Cloud DevOps
"Backend Developer passionné par l'architecture microservices. Stack technique : PHP Kotlin Go Python, MySQL MongoDB, SonarQube. Certification AWS Developer MongoDB Certified OCPJP. Recherche nouveau défi technique.",Software Engineering
"Spring Boot Developer. Java, Spring MVC, Spring Security, Hibernate, PostgreSQL. 4 ans d'expérience en microservices.",Software Engineering
"Analyste Cybersécurité OSCP avec 3 ans d'expérience. Compétences : SOC Reverse Engineering Threat Hunting, ELK Burp Suite, GDPR MITRE ATT&CK. Réalisation d'audits et tests d'intrusion.",Cybersecurity
"DevOps Engineer 4 ans d'expérience. Stack : GCP AWS, Ansible SaltStack Chef, Podman containerd. CI/CD avec Bamboo CircleCI. Infrastructure as Code avec ARM Pulumi.",Cloud DevOps
"Backend Developer passionné par l'architecture microservices. Stack technique : PHP Node.js Python Java, MySQL, Maven Confluence Kubernetes. Certification MongoDB Certified. Recherche nouveau défi technique.",Software Engineering
Platform Engineer expert GCP et ARM CloudFormation Pulumi. Déploiement d'infrastructures scalables avec Docker containerd.,Cloud DevOps
SOC Analyst maîtrisant Wireshark Qualys Metasploit pour la détection d'incidents. Certifications CISSP. Veille sur les menaces réseaux.,Cybersecurity
Full Stack Developer 10 ans d'expérience. Création d'applications scalables avec Java Kotlin Python et JavaScript CSS3. Connaissances approfondies en Jira Git Confluence.,Software Engineering
Network Security Engineer spécialisé dans Cisco. Expérience avec Nmap SolarWinds PRTG et protocoles EIGRP OSPF DNS DHCP. Mise en place d'infrastructures sécurisées.,Networks
"Backend Developer passionné par l'architecture microservices. Stack technique : Go C# Python, MySQL, Gradle Confluence. Certification Spring Professional. Recherche nouveau défi technique.",Software Engineering
Site Reliability Engineer gérant GCP Oracle Cloud Azure. Automatisation avec Pulumi Puppet et GitHub Actions Bamboo. Monitoring avec Datadog New Relic.,Cloud DevOps
Architecte Réseaux avec expertise HTTP/HTTPS VLAN OSPF SSH. Déploiement de solutions Fortinet chez des clients finance e-commerce santé.,Networks
Platform Engineer expert Oracle Cloud GCP et ARM Terraform. Déploiement d'infrastructures scalables avec containerd.,Cloud DevOps
"Data Engineer avec 5 ans. Compétences : Scikit-learn, SQLite, Git. ETL avec Scikit-learn.",Data Science
Architecte Réseaux avec expertise EIGRP DHCP OSPF. Déploiement de solutions Ubiquiti Palo Alto chez des clients finance transport.,Networks
Data Analyst expert en Matplotlib PowerBI et PyTorch Scikit-learn SQL. Création de dashboards pour finance industrie e-commerce. Maîtrise de PostgreSQL et SAS SciPy SPSS.,Data Science
Pentester certifié CEH. Spécialisé en SOC Forensics Threat Hunting Pentesting. Utilisation de ELK Splunk Wireshark pour tests d'intrusion. Connaissances PCI DSS GDPR ISO 27001.,Cybersecurity
Network Administrator maîtrisant BGP HTTP/HTTPS DHCP et Cisco Fortinet. Gestion de Windows Server Cisco IOS Juniper JunOS. Certification Network+ en cours.,Networks
"Data Engineer avec 3 ans. Compétences : TensorFlow, Redis, Maven. ETL avec LightGBM.",Data Science
"Ingénieur Réseaux certifié Fortinet NSE. 5 ans d'expérience en infrastructure. Compétences : STP VLAN HTTP/HTTPS, Fortinet Aruba Palo Alto, Juniper JunOS. Administration de Nagios SolarWinds Wireshark.",Networks
"Spring Boot Developer. Java, Spring MVC, Spring Security, Hibernate, Cassandra. 6 ans d'expérience en microservices.",Software Engineering
"Backend Developer passionné par l'architecture microservices. Stack technique : Rust Scala Java, SQLite Cassandra DynamoDB, Docker Jenkins Maven. Certification MongoDB Certified AWS Developer. Recherche nouveau défi technique.",Software Engineering
Machine Learning Engineer spécialisé en Reinforcement Learning. Utilisation de CatBoost PyTorch TensorFlow et {big_data_tools}. 5 ans d'expérience dans le déploiement de modèles.,Data Science
Platform Engineer expert Oracle Cloud et Pulumi. Déploiement d'infrastructures scalables avec Podman containerd.,Cloud DevOps
"Data Scientist avec 6 ans d'expérience en analyse prédictive. Compétences : Pandas SQL, PyTorch, Tableau Seaborn. Réalisation de projets de classification régression séries temporelles.",Data Science
"Développeur Full Stack avec 4 ans d'expérience. Compétences : Rust C# Scala Python pour le backend, React Angular CSS3 pour le frontend. Maîtrise de Redis DynamoDB et Jenkins Kubernetes Gradle. Diplomé d'un Master en Génie Logiciel.",Software Engineering
"Backend Developer passionné par l'architecture microservices. Stack technique : Kotlin Ruby, PostgreSQL, Jira. Certification MongoDB Certified Spring Professional AWS Developer. Recherche nouveau défi technique.",Software Engineering
Network Security Engineer spécialisé dans Fortinet. Expérience avec Wireshark Nagios Nmap et protocoles OSPF BGP DNS EIGRP. Mise en place d'infrastructures sécurisées.,Networks
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en Ruby Scala PHP C# et CSS3 Vue.js React. Utilisation quotidienne de Confluence Gradle et DynamoDB Cassandra MongoDB. 5 ans d'expérience en entreprise.,Software Engineering
Cloud Architect spécialisé GCP IBM Cloud. Maîtrise de containerd et Nomad OpenShift. Certifications CKA.,Cloud DevOps
Network Security Engineer spécialisé dans Ubiquiti Fortinet MikroTik. Expérience avec PRTG Nagios et protocoles STP SNMP. Mise en place d'infrastructures sécurisées.,Networks
Site Reliability Engineer gérant IBM Cloud AWS. Automatisation avec Pulumi SaltStack et GitHub Actions CircleCI GitLab CI. Monitoring avec New Relic Grafana.,Cloud DevOps
Site Reliability Engineer gérant IBM Cloud. Automatisation avec Chef Puppet SaltStack et GitLab CI GitHub Actions. Monitoring avec ELK Stack Datadog New Relic.,Cloud DevOps
"Analyste Cybersécurité CISSP avec 5 ans d'expérience. Compétences : Threat Hunting Forensics Reverse Engineering, Wireshark Nessus Nmap, PCI DSS GDPR MITRE ATT&CK. Réalisation d'audits et réponse à incident analyse de vulnérabilités audits de sécurité.",Cybersecurity
"DevOps Engineer 5 ans d'expérience. Stack : Azure GCP AWS, SaltStack Chef Ansible, Podman. CI/CD avec CircleCI. Infrastructure as Code avec ARM Pulumi.",Cloud DevOps
SOC Analyst maîtrisant Splunk Nessus ELK Burp Suite pour la détection d'incidents. Certifications CEH. Veille sur les menaces IoT systèmes industriels.,Cybersecurity
Pentester certifié SANS GPEN. Spécialisé en Forensics Pentesting Reverse Engineering. Utilisation de Snort ELK pour tests d'intrusion. Connaissances PCI DSS.,Cybersecurity
"Analyste Cybersécurité OSCP avec 10 ans d'expérience. Compétences : Malware Analysis Threat Hunting Forensics Reverse Engineering, Nessus Burp Suite Snort, ISO 27001. Réalisation d'audits et audits de sécurité analyse de vulnérabilités tests d'intrusion.",Cybersecurity
Platform Engineer expert IBM Cloud et CloudFormation Terraform ARM. Déploiement d'infrastructures scalables avec Docker.,Cloud DevOps
Cloud Architect spécialisé AWS IBM Cloud. Maîtrise de containerd Podman Docker et Nomad OpenShift Kubernetes. Certifications CKA.,Cloud DevOps
"Spring Boot Developer. Java, Spring MVC, Spring Security, Hibernate, DynamoDB. 8 ans d'expérience en microservices.",Software Engineering
"Analyste Cybersécurité OSCP avec 5 ans d'expérience. Compétences : Threat Hunting Reverse Engineering Pentesting, Burp Suite Wireshark Nessus ELK, PCI DSS. Réalisation d'audits et analyse de vulnérabilités.",Cybersecurity
Network Security Engineer spécialisé dans Cisco MikroTik. Expérience avec PRTG et protocoles DNS OSPF TCP/IP EIGRP. Mise en place d'infrastructures sécurisées.,Networks
"Backend Developer passionné par l'architecture microservices. Stack technique : Node.js Rust Java Go, Cassandra, Docker SonarQube Confluence. Certification MongoDB Certified Spring Professional AWS Developer. Recherche nouveau défi technique.",Software Engineering
Consultant Sécurité avec 3 ans d'expérience en réseaux applications web. Implémentation de NIST MITRE ATT&CK GDPR et utilisation de Splunk Qualys.,Cybersecurity
"Analyste Cybersécurité CEH avec 2 ans d'expérience. Compétences : Pentesting Reverse Engineering Malware Analysis Threat Hunting, Wireshark Qualys, PCI DSS NIST. Réalisation d'audits et tests d'intrusion réponse à incident.",Cybersecurity
Site Reliability Engineer gérant Oracle Cloud IBM Cloud Azure. Automatisation avec Puppet Chef SaltStack et CircleCI. Monitoring avec ELK Stack New Relic Prometheus.,Cloud DevOps
Ingénieur IA avec spécialisation en Anomaly Detection Computer Vision NLP. Développement de modèles avec LightGBM TensorFlow. Expérience en MLOps avec SonarQube Kubernetes Maven.,Data Science
Full Stack Developer 5 ans d'expérience. Création d'applications scalables avec Python Scala et React HTML5. Connaissances approfondies en Jenkins.,Software Engineering
"Backend Developer passionné par l'architecture microservices. Stack technique : Java Kotlin Ruby PHP, Redis MySQL SQLite, SonarQube Jira. Certification MongoDB Certified AWS Developer. Recherche nouveau défi technique.",Software Engineering
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en C# Ruby Python Go et Tailwind Angular. Utilisation quotidienne de Gradle SonarQube Jira et SQLite. 3 ans d'expérience en entreprise.,Software Engineering
Machine Learning Engineer spécialisé en Computer Vision. Utilisation de PyTorch XGBoost TensorFlow et {big_data_tools}. 5 ans d'expérience dans le déploiement de modèles.,Data Science
Consultant Sécurité avec 6 ans d'expérience en systèmes industriels IoT cloud. Implémentation de GDPR MITRE ATT&CK NIST et utilisation de Metasploit Snort.,Cybersecurity
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en Java Scala et JavaScript CSS3 HTML5 Tailwind. Utilisation quotidienne de SonarQube et Oracle SQLite. 3 ans d'expérience en entreprise.,Software Engineering
Cloud Architect spécialisé Oracle Cloud Azure GCP. Maîtrise de Docker et OpenShift. Certifications AWS Solutions Architect.,Cloud DevOps
Machine Learning Engineer spécialisé en Computer Vision NLP Time Series. Utilisation de XGBoost et {big_data_tools}. 2 ans d'expérience dans le déploiement de modèles.,Data Science
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en PHP C# et CSS3 Angular Tailwind Vue.js. Utilisation quotidienne de Docker Jenkins Gradle et SQLite. 2 ans d'expérience en entreprise.,Software Engineering
"DevOps Engineer 2 ans d'expérience. Stack : IBM Cloud Azure, Chef, Podman containerd Docker. CI/CD avec CircleCI Jenkins. Infrastructure as Code avec Terraform Pulumi.",Cloud DevOps
Cloud Architect spécialisé Azure. Maîtrise de Docker et Kubernetes OpenShift Docker Swarm. Certifications Azure Administrator.,Cloud DevOps
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en Rust Java et React Vue.js Tailwind CSS3. Utilisation quotidienne de Jenkins et Redis SQLite DynamoDB. 5 ans d'expérience en entreprise.,Software Engineering
Ingénieur IA avec spécialisation en NLP. Développement de modèles avec TensorFlow Scikit-learn. Expérience en MLOps avec Docker Gradle.,Data Science
Site Reliability Engineer gérant Azure IBM Cloud. Automatisation avec Chef et Jenkins GitHub Actions. Monitoring avec Prometheus ELK Stack Datadog.,Cloud DevOps
Network Administrator maîtrisant STP VLAN EIGRP OSPF et Ubiquiti. Gestion de Cisco IOS. Certification JNCIA en cours.,Networks
"Spring Boot Developer. Java, Spring MVC, Spring Security, Hibernate, PostgreSQL. 7 ans d'expérience en microservices.",Software Engineering
Network Security Engineer spécialisé dans MikroTik Fortinet. Expérience avec Nmap Zabbix SolarWinds et protocoles SNMP EIGRP SSH. Mise en place d'infrastructures sécurisées.,Networks
"Data Engineer avec 3 ans. Compétences : TensorFlow, Oracle, Jira. ETL avec TensorFlow.",Data Science
Cloud Architect spécialisé Azure. Maîtrise de Docker Podman et OpenShift. Certifications AWS Solutions Architect.,Cloud DevOps
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en Node.js Scala Ruby et CSS3 HTML5 JavaScript. Utilisation quotidienne de Git Confluence et Redis SQLite PostgreSQL. 2 ans d'expérience en entreprise.,Software Engineering
Full Stack Developer 3 ans d'expérience. Création d'applications scalables avec Rust Java Node.js Go et React TypeScript CSS3. Connaissances approfondies en Jira.,Software Engineering
Network Security Engineer spécialisé dans Palo Alto. Expérience avec Nmap SolarWinds et protocoles SSH DNS DHCP VLAN. Mise en place d'infrastructures sécurisées.,Networks
Consultant Sécurité avec 7 ans d'expérience en IoT cloud applications web. Implémentation de MITRE ATT&CK et utilisation de ELK Nmap Snort.,Cybersecurity
"Spring Boot Developer. Java, Spring MVC, Spring Security, Hibernate, SQLite. 4 ans d'expérience en microservices.",Software Engineering
Pentester certifié CISSP. Spécialisé en Pentesting Malware Analysis. Utilisation de Nessus ELK Nmap pour tests d'intrusion. Connaissances NIST.,Cybersecurity
Network Administrator maîtrisant VLAN HTTP/HTTPS BGP DNS et Juniper Fortinet. Gestion de Linux Cisco IOS. Certification Fortinet NSE en cours.,Networks
"Backend Developer passionné par l'architecture microservices. Stack technique : Java PHP, Redis PostgreSQL, Kubernetes. Certification Spring Professional MongoDB Certified AWS Developer. Recherche nouveau défi technique.",Software Engineering
"Développeur Full Stack avec 2 ans d'expérience. Compétences : Ruby Go pour le backend, Tailwind React Vue.js TypeScript pour le frontend. Maîtrise de Cassandra Redis et Kubernetes Confluence Git. Diplomé d'un Master en Génie Logiciel.",Software Engineering
SOC Analyst maîtrisant Burp Suite Snort Qualys pour la détection d'incidents. Certifications CompTIA Security+. Veille sur les menaces réseaux.,Cybersecurity
"DevOps Engineer 2 ans d'expérience. Stack : Azure, Puppet Terraform, Podman. CI/CD avec GitLab CI CircleCI. Infrastructure as Code avec Terraform Pulumi.",Cloud DevOps
Ingénieur Logiciel spécialisé dans le développement d'applications web. Expert en PHP C# Node.js et Angular HTML5 React Vue.js. Utilisation quotidienne de Maven Gradle et Oracle. 5 ans d'expérience en entreprise.,Software Engineering
Network Administrator maîtrisant DHCP TCP/IP VLAN SNMP et MikroTik. Gestion de Juniper JunOS Linux. Certification Network+ en cours.,Networks
"DevOps Engineer 4 ans d'expérience. Stack : Azure GCP, Puppet SaltStack Terraform, Podman Docker containerd. CI/CD avec Jenkins GitLab CI. Infrastructure as Code avec Terraform CloudFormation.",Cloud DevOps
"Analyste Cybersécurité CEH avec 5 ans d'expérience. Compétences : Pentesting Threat Hunting Reverse Engineering SOC, Burp Suite Qualys Nmap ELK, MITRE ATT&CK. Réalisation d'audits et analyse de vulnérabilités audits de sécurité tests d'intrusion.",Cybersecurity
Site Reliability Engineer gérant Oracle Cloud. Automatisation avec Pulumi et Bamboo Azure DevOps CircleCI. Monitoring avec Prometheus ELK Stack.,Cloud DevOps
Site Reliability Engineer gérant GCP AWS Azure. Automatisation avec Puppet Ansible SaltStack et Bamboo. Monitoring avec Datadog.,Cloud DevOps
"Data Engineer avec 6 ans. Compétences : TensorFlow, MySQL, Confluence. ETL avec LightGBM.",Data Science
"Ingénieur Réseaux certifié JNCIA. 2 ans d'expérience en infrastructure. Compétences : EIGRP SNMP BGP HTTP/HTTPS, Fortinet, Cisco IOS Linux. Administration de Wireshark.",Networks
"Ingénieur Réseaux certifié CCNA. 8 ans d'expérience en infrastructure. Compétences : SNMP DNS, Ubiquiti Fortinet, Juniper JunOS Linux Windows Server. Administration de Zabbix Nagios.",Networks
"Ingénieur Réseaux certifié CCNP. 10 ans d'expérience en infrastructure. Compétences : SNMP SSH, Aruba, Linux. Administration de Wireshark SolarWinds Nmap.",Networks
Machine Learning Engineer spécialisé en Computer Vision Reinforcement Learning. Utilisation de CatBoost Scikit-learn TensorFlow et {big_data_tools}. 5 ans d'expérience dans le déploiement de modèles.,Data Science
"Data Scientist avec 2 ans d'expérience en analyse prédictive. Compétences : TensorFlow SQL Keras, PyTorch CatBoost, Plotly PowerBI. Réalisation de projets de computer vision clustering.",Data Science
SOC Analyst maîtrisant Nessus Qualys Metasploit pour la détection d'incidents. Certifications SANS GPEN. Veille sur les menaces applications web réseaux systèmes industriels.,Cybersecurity
"Ingénieur Réseaux certifié Fortinet NSE. 4 ans d'expérience en infrastructure. Compétences : SSH BGP SNMP OSPF, Fortinet Cisco Palo Alto, Linux Cisco IOS. Administration de Nagios Zabbix.",Networks
"Spring Boot Developer. Java, Spring MVC, Spring Security, Hibernate, PostgreSQL. 2 ans d'expérience en microservices.",Software Engineering
Full Stack Developer 3 ans d'expérience. Création d'applications scalables avec Rust Python et HTML5 CSS3 Angular. Connaissances approfondies en Git SonarQube.,Software Engineering
SOC Analyst maîtrisant Wireshark Snort Burp Suite Nessus pour la détection d'incidents. Certifications CISSP. Veille sur les menaces systèmes industriels applications web.,Cybersecurity
"Data Scientist avec 8 ans d'expérience en analyse prédictive. Compétences : Python Keras SQL, PyTorch XGBoost LightGBM, Tableau PowerBI Looker. Réalisation de projets de régression computer vision.",Data Science
Data Analyst expert en Plotly Looker et R PyTorch TensorFlow SQL. Création de dashboards pour télécommunications finance. Maîtrise de MongoDB SQLite Cassandra et SPSS SAS SciPy.,Data Science
Cloud Architect spécialisé IBM Cloud Oracle Cloud. Maîtrise de containerd et Nomad. Certifications CKAD.,Cloud DevOps
Data Analyst expert en PowerBI Matplotlib et SQL Keras PyTorch TensorFlow. Création de dashboards pour finance transport e-commerce. Maîtrise de Redis Oracle et Statsmodels SciPy SAS.,Data Science
